"filename","tc"
"rmat_3090TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.737489"
"rmat_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","1.435239"
"rmat_3090TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.789809"
"rmat_3090TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","1.534057"
"rmat_3090TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","1.131614"
"rmat_3090TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.204467"
"rmat_3090TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.204756"
"rmat_3090TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.210580"
"rmat_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.745256"
"rmat_3090TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.472268"
"rmat_3090TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.760853"
"rmat_3090TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.242100"
"rmat_3090TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.477485"
"rmat_3090TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","1.165376"
"rmat_3090TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.759901"
"rmat_3090TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.471433"
"rmat_3090TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.254111"
"rmat_3090TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","1.523805"
"rmat_3090TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.466212"
"rmat_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.722261"
"rmat_3090TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.182726"
"rmat_3090TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.697385"
"rmat_3090TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.079946"
"rmat_3090TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.207649"
"rmat_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.556423"
"rmat_3090TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","0.467786"
"rmat_3090TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.237462"
"rmat_3090TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.301097"
"rmat_3090TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.296724"
"rmat_3090TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.284469"
"rmat_3090TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.466609"
"rmat_3090TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.248356"
"rmat_3090TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.248101"
"rmat_3090TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.272123"
"rmat_3090TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.272604"
"rmat_3090TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.663972"
"rmat_3090TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.283161"
"rmat_3090TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.248780"
"rmat_3090TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.300114"
"rmat_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.601344"
"rmat_3090TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.494591"
"rmat_3090TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.236537"
"rmat_3090TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.283859"
"rmat_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.332937"
"rmat_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.522158"
"rmat_3090TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.248392"
"rmat_3090TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.106029"
"rmat_3090TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.494486"
"rmat_3090TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.477933"
"rmat_3090TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.271606"
"rmat_3090TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.283377"
"rmat_3090TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.193425"
"rmat_3090TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.235257"
"rmat_3090TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.284492"
"rmat_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.267858"
"rmat_3090TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.314620"
"rmat_3090TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.299691"
"rmat_3090TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.272041"
"rmat_3090TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.541122"
"rmat_3090TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.271678"
"rmat_3090TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.315244"
